"ano","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","codigo_da_area","area_de_avaliacao","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","nota_bruta_fg","nota_padronizada_fg","nota_bruta_ce","nota_padronizada_ce","conceito_enade_.continuo.","concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","nota_padronizada_idd","nota_bruta_._organizacao_didatico.pedagogica","nota_padronizada_organizacao_didatico.pedagogica","nota_bruta_._infraestrutura_e_instalacoes_fisicas","nota_padronizada_infraestrutura_e_instalacoes_fisicas","nota_bruta_._oportunidade_de_ampliacao_da_formacao","nota_padronizada_oportunidade_de_ampliacao_da_formacao","nota_bruta_mestres","nota_padronizada_mestres","nota_bruta_doutores","nota_padronizada_doutores","nota_bruta_._regime_de_trabalho","nota_padronizada_regime_de_trabalho","cpc_.continuo.","cpc_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1330808,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4219507,"Xanxerê","SC",22,22,57.03636364,3.466502025,42.97727273,3.177339141,3.25,21,"0.954545455",2.467477682,3.273,5.08166076347895,2.909,5.26046302182666,3.459,5.73333333333333,4.63,0.972222222222222,4.667,0.416666666666667,2.083,0.861111111111111,3.958,3.262,"4","-"
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1330809,6208,"ENGENHARIA DE PRODUÇÃO","Educação Presencial",4203006,"Caçador","SC",13,13,55.7,3.11099531,39.74615385,3.143995573,3.136,12,"0.923076923",1.10418162,2.984,5.38245088245088,3.526,5.35355029585799,3.629,5.05128205128205,3.706,0.955555555555556,4.481,0.333333333333333,1.667,0.866666666666667,4.143,3.107,"4","-"
"2023",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",1330844,55,"BIOMEDICINA","Educação Presencial",4209102,"Joinville","SC",4,3,24.4,0,25.2,0.505724051,0.379,1,"0.333333333",NA,NA,5.78787878787879,4.477,5.23076923076923,3.254,5.16666666666667,3.897,0.935483870967742,4.179,0.870967741935484,4.355,1,5,2.146,"3","-"
"2023",3518,"Faculdade SOCIESC de Jaraguá do Sul","SOCIESC","Faculdade","Privada com fins lucrativos",1330874,6,"ODONTOLOGIA","Educação Presencial",4208906,"Jaraguá do Sul","SC",28,28,46.48928571,2.263290254,48.73571429,2.166497088,2.191,22,"0.785714286",-3.130306061,1.647,5.43055555555556,2.873,5.10947385947386,2.942,4.87261904761905,3.217,1,5,0.6,3,1,5,2.658,"3","-"
"2023",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1331956,23,"ENFERMAGEM","Educação Presencial",4202008,"Balneário Camboriú","SC",29,26,43.88076923,2.024065923,46.33461538,1.773563388,1.836,17,"0.653846154",-4.270571549,1.466,5.10610068943402,2.142,4.68345995568218,1.854,4.35493827160494,2.316,0.8,3.286,0.48,2.4,0.72,3.133,2.033,"3","-"
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1337256,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4209300,"Lages","SC",29,24,53.46666667,3.023024681,41.05,2.915392457,2.942,21,"0.875",-0.008966658,2.309,5.25943562610229,3.313,5.44396961063628,3.842,5.30246913580247,4.032,0.972972972972973,4.676,0.432432432432432,2.162,0.918918918918919,4.392,2.942,"3","-"
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1338865,5806,"ENGENHARIA ELÉTRICA","Educação Presencial",4208906,"Jaraguá do Sul","SC",39,36,50.42777778,2.576131687,40.84166667,3.167892157,3.02,25,"0.694444444",2.752060145,3.929,5.45034013605442,3.888,5.57497502497502,4.161,5.50380952380952,4.305,0.944444444444444,4.167,0.314814814814815,1.574,0.925925925925926,4.365,3.462,"4","-"
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1339074,5806,"ENGENHARIA ELÉTRICA","Educação Presencial",4209102,"Joinville","SC",31,27,53.83333333,3.034792368,40.78148148,3.159041394,3.128,21,"0.777777778",0.511744322,2.83,5.23781967332387,3.458,5.34475940725941,3.706,4.73511904761905,3.229,0.976190476190476,4.643,0.5,2.5,0.976190476190476,4.796,3.224,"4","-"
"2023",87,"CENTRO UNIVERSITÁRIO DE BRUSQUE","UNIFEBE","Centro Universitário","Privada sem fins lucrativos",1343881,6008,"ENGENHARIA QUÍMICA","Educação Presencial",4202909,"Brusque","SC",5,5,48.36,1.93881368,23.48,1.106679776,1.315,1,"0.2",NA,NA,5.6,4.012,5.56923076923077,4.045,5.68,4.511,0.966666666666667,4.389,0.433333333333333,2.167,1,5,2.368,"3","-"
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1343899,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4209102,"Joinville","SC",18,17,59.04705882,3.716298512,48.14117647,3.879194899,3.838,11,"0.647058824",6.660028813,4.905,5.27849927849928,3.357,5.58582621082621,4.137,5.29074074074074,4.016,0.971428571428571,4.657,0.514285714285714,2.571,0.914285714285714,4.357,4.105,"5","-"
"2023",1980,"FACULDADE SINERGIA","SINERGIA","Faculdade","Privada com fins lucrativos",1349611,5710,"ENGENHARIA CIVIL","Educação Presencial",4211306,"Navegantes","SC",16,15,39.62666667,1.269005848,32.16666667,1.701561356,1.593,11,"0.733333333",-3.057531926,1.388,4.96899350649351,2.695,5.23310023310023,3.332,4.36875,2.568,0.823529411764706,3.147,0.294117647058824,1.471,0.352941176470588,0.686,1.745,"2","-"
"2023",3758,"Faculdade UNISUL de Florianópolis","","Faculdade","Privada com fins lucrativos",1350877,55,"BIOMEDICINA","Educação Presencial",4205407,"Florianópolis","SC",21,18,47.51111111,2.162688563,32.22222222,1.244181013,1.474,13,"0.722222222",-6.454683198,0.849,4.89490139490139,2.274,4.78541828541829,2.243,4.64444444444444,3.206,1,5,0.8,4,1,5,2.305,"3","-"
"2023",3758,"Faculdade UNISUL de Florianópolis","","Faculdade","Privada com fins lucrativos",1350878,21,"ARQUITETURA E URBANISMO","Educação Presencial",4205407,"Florianópolis","SC",14,13,54.64615385,2.623249837,56.44615385,2.59815165,2.604,5,"0.384615385",1.046826227,3.11,5.33441558441559,3.175,5.33225108225108,3.585,4.84523809523809,3.432,1,5,0.8,4,1,5,3.462,"4","-"
"2023",1618,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","","Centro Universitário","Privada com fins lucrativos",1350880,55,"BIOMEDICINA","Educação Presencial",4202404,"Blumenau","SC",15,13,54.23076923,3.059143326,31.12307692,1.128594882,1.611,11,"0.846153846",-4.944924623,1.185,3.98098330241187,0.019,3.93152680652681,0.304,4.09880952380952,2.484,1,5,0.7,3.5,0.7,2.857,1.93,"2","-"
"2023",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1351131,28,"NUTRIÇÃO","Educação Presencial",4202008,"Balneário Camboriú","SC",21,19,48.11052632,2.608149237,45.35263158,2.060942775,2.198,16,"0.842105263",-0.675954825,2.299,5.26731601731602,2.973,5.39214489214489,3.496,4.31349206349206,2.507,0.863636363636364,3.295,0.636363636363636,3.182,0.772727272727273,3.295,2.676,"3","-"
"2023",3518,"Faculdade SOCIESC de Jaraguá do Sul","SOCIESC","Faculdade","Privada com fins lucrativos",1351277,55,"BIOMEDICINA","Educação Presencial",4208906,"Jaraguá do Sul","SC",15,14,42.77857143,1.531330887,27.26428571,0.722804358,0.925,12,"0.857142857",-10.27482611,0,4.98080157102714,2.486,4.74368131868132,2.148,4.1547619047619,2.558,1,5,0.8,4,1,5,1.893,"2","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1351534,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4209102,"Joinville","SC",6,6,53.38333333,3.012671857,35.46666667,2.156529618,2.371,3,"0.5",0.678332567,2.577,6,5,6,5,5.94444444444444,4.923,0.875,3.5,0.3125,1.563,0.625,2.188,2.785,"3","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1351753,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4208906,"Jaraguá do Sul","SC",9,9,45.36666667,2.016730164,34.53333333,2.029674935,2.026,4,"0.444444444",0.729029529,2.597,5.80952380952381,4.566,5.82905982905983,4.644,5.77777777777778,4.692,0.769230769230769,2.231,0.230769230769231,1.154,0.346153846153846,0.096,2.354,"3","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1351909,6208,"ENGENHARIA DE PRODUÇÃO","Educação Presencial",4209102,"Joinville","SC",11,11,51.5,2.563835331,37.12727273,2.827468934,2.762,4,"0.363636364",1.461921109,3.18,5.96280991735537,4.911,5.92307692307692,4.837,5.68181818181818,4.566,0.8125,2.813,0.375,1.875,0.625,2.589,3.076,"4","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1351910,5814,"ENGENHARIA DE CONTROLE E AUTOMAÇÃO","Educação Presencial",4208906,"Jaraguá do Sul","SC",9,9,48.75555556,2.325304528,41.17777778,2.888324754,2.748,5,"0.555555556",0.323092748,2.393,5.499518999519,3.841,5.48717948717949,3.974,5.11481481481481,3.629,0.826086956521739,2.585,0.304347826086957,1.522,0.347826086956522,0,2.387,"3","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1352569,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4202404,"Blumenau","SC",11,10,37.13,0.993457015,33.64,1.908256881,1.68,5,"0.5",0.476607337,2.498,5.82644628099174,4.605,5.93706293706294,4.869,5.77272727272727,4.685,0.833333333333333,3,0.291666666666667,1.458,0.666666666666667,2.5,2.547,"3","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1352584,5814,"ENGENHARIA DE CONTROLE E AUTOMAÇÃO","Educação Presencial",4202404,"Blumenau","SC",11,11,49.24545455,2.389318508,40.23636364,2.754889705,2.663,6,"0.545454545",0.238678346,2.345,5.97520661157025,4.943,6,5,5.6969696969697,4.531,0.91304347826087,3.792,0.304347826086957,1.522,0.826086956521739,3.667,2.875,"3","-"
"2023",1958,"Centro Universitário SENAI Blumenau","","Centro Universitário","Privada sem fins lucrativos",1353411,6208,"ENGENHARIA DE PRODUÇÃO","Educação Presencial",4202404,"Blumenau","SC",11,11,52.45454545,2.688189872,35.11818182,2.584643558,2.611,4,"0.363636364",0.736273364,2.782,5.93801652892562,4.852,5.98601398601399,4.97,6,5,0.642857142857143,0.833,0.5,2.5,0.714285714285714,3.163,2.908,"3","-"
"2023",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1353712,95,"TECNOLOGIA EM ESTÉTICA E COSMÉTICA","Educação Presencial",4203006,"Caçador","SC",13,12,50.55833333,3.591941229,50.34166667,3.303960784,3.376,8,"0.666666667",1.576495615,3.003,5.12888092299857,2.599,4.82317554240631,2.683,5.12179487179487,3.802,0.724137931034483,2.994,0.448275862068966,2.241,0.793103448275862,3.759,2.993,"4","X"
"2023",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1353735,6,"ODONTOLOGIA","Educação Presencial",4209102,"Joinville","SC",58,53,47.78867925,2.422006826,50.8490566,2.454991519,2.447,32,"0.603773585",-0.124029952,2.447,5.5182683982684,3.2,5.39231828777283,3.596,4.7930303030303,3.092,1,5,0.538461538461538,2.692,0.769230769230769,3.385,2.876,"3","-"
"2023",441,"UNIVERSIDADE DO CONTESTADO","UNC","Universidade","Especial",1356210,19,"FARMÁCIA","Educação Presencial",4210100,"Mafra","SC",12,12,53.70833333,3.267422634,46.90833333,2.50550406,2.696,10,"0.833333333",1.975486242,2.905,5.1969696969697,2.227,5.01282051282051,2.598,3.88194444444444,1.626,0.875,3.472,0.125,0.625,0.875,4.167,2.56,"3","-"
"2023",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",1358265,23,"ENFERMAGEM","Educação Presencial",4209102,"Joinville","SC",16,14,50.10714286,2.794987477,61.05,3.339362985,3.203,11,"0.785714286",-0.289331738,2.46,5.70562770562771,4.059,5.77435897435897,4.461,4.68222222222222,2.85,1,5,0.736842105263158,3.684,1,5,3.403,"4","-"
"2023",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1363691,90,"TECNOLOGIA EM AGRONEGÓCIOS","Educação a Distância",4207502,"Indaial","SC",179,118,42.02372881,2.335610422,48.31016949,1.897630657,2.007,34,"0.288135593",0.948666412,2.854,5.1931325057587,2.199,5.14373044427392,2.315,4.0031007751938,0.392,1,5,0.5,2.25,1,5,2.778,"3","-"
"2023",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1363759,23,"ENFERMAGEM","Educação Presencial",4209102,"Joinville","SC",36,34,36.90882353,1.160830991,48.70882353,2.026192473,1.81,19,"0.558823529",-5.578150047,1.139,4.73031959106521,0.94,4.63191206941207,1.731,4.60509259259259,2.724,1,5,0.833333333333333,4.167,1,5,2.361,"3","-"
"2023",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1363760,55,"BIOMEDICINA","Educação Presencial",4209102,"Joinville","SC",38,36,47.87222222,2.2108636,32.20833333,1.242720458,1.485,27,"0.75",-3.953624467,1.405,4.63924362674363,1.643,5.025581671415,2.788,4.59305555555556,3.138,1,5,0.8,4,0.9,4.286,2.426,"3","-"
"2023",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1363811,95,"TECNOLOGIA EM ESTÉTICA E COSMÉTICA","Educação a Distância",4207502,"Indaial","SC",451,290,38.8737931,2.03122793,41.0362069,2.125168242,2.102,93,"0.320689655",-5.007738364,0.944,4.99283982171613,2.224,4.82495370717914,2.687,3.56977848101266,1.686,0.8,3.545,0.333333333333333,1.667,0.866666666666667,4.2,1.925,"2","-"
"2023",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1364425,5710,"ENGENHARIA CIVIL","Educação a Distância",4216602,"São José","SC",33,19,47.57368421,2.264872708,26.89473684,1.156793417,1.434,9,"0.473684211",-5.489931111,0.735,4.55104698976879,1.761,4.40648756005899,1.535,3.46083333333333,1.215,1,5,0.666666666666667,3.333,1,5,2.033,"3","-"
"2023",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1364426,6208,"ENGENHARIA DE PRODUÇÃO","Educação a Distância",4216602,"São José","SC",22,9,43.72222222,1.55057611,33.61111111,2.402494005,2.19,3,"0.333333333",-0.579873138,2.06,4.60555555555556,1.671,4.36650016650017,1.536,4.20833333333333,2.557,1,5,0.5,2.5,1,5,2.55,"3","-"
"2023",1618,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","","Centro Universitário","Privada com fins lucrativos",1364785,21,"ARQUITETURA E URBANISMO","Educação Presencial",4202404,"Blumenau","SC",11,9,57.8,3.029878356,57.28888889,2.703409992,2.785,9,"1",0.207363326,2.745,4.41212121212121,0.645,4.08409090909091,0.94,3.83833333333333,2.066,1,5,0.8,4,0.8,3.5,2.902,"3","-"
"2023",1694,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ESUCRI","Faculdade","Privada com fins lucrativos",1365490,28,"NUTRIÇÃO","Educação Presencial",4204608,"Criciúma","SC",21,19,54.91578947,3.558036417,55.98947368,3.523773031,3.532,5,"0.263157895",2.941218928,3.869,5.8245670995671,4.515,5.65128205128205,4.137,5.15166666666667,3.746,0.666666666666667,0.833,0.4,2,0.333333333333333,0,3.062,"4","-"
"2023",2175,"Centro Universitário Uniasselvi de Blumenau","","Centro Universitário","Privada com fins lucrativos",1365529,6,"ODONTOLOGIA","Educação Presencial",4202404,"Blumenau","SC",18,17,47.50588235,2.387464132,50.34705882,2.38646331,2.387,9,"0.529411765",0.043788259,2.492,5.4493746993747,2.943,5.29166666666667,3.363,4.37037037037037,2.423,1,5,0.785714285714286,3.929,0.785714285714286,3.5,3.026,"4","-"
"2023",1618,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","","Centro Universitário","Privada com fins lucrativos",1365533,6,"ODONTOLOGIA","Educação Presencial",4202404,"Blumenau","SC",42,39,45.17948718,2.103302745,52.16153846,2.634159704,2.501,24,"0.615384615",0.520691844,2.619,5.15242082478925,1.834,4.76474358974359,2.145,4.31875,2.342,1,5,0.857142857142857,4.286,0.285714285714286,0,2.738,"3","-"
"2023",3758,"Faculdade UNISUL de Florianópolis","","Faculdade","Privada com fins lucrativos",1365534,6,"ODONTOLOGIA","Educação Presencial",4205407,"Florianópolis","SC",18,18,39.02777778,1.351892025,43.25555556,1.418395248,1.402,8,"0.444444444",-3.092976133,1.657,5.91161616161616,4.67,5.93589743589744,4.852,5.91666666666667,4.868,1,5,0.8,4,1,5,2.925,"3","-"
"2023",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1365541,5,"MEDICINA VETERINÁRIA","Educação Presencial",4202008,"Balneário Camboriú","SC",47,43,52.03255814,2.917069995,47.08604651,2.293696942,2.45,29,"0.674418605",0.789177929,2.598,5.09841897233202,2.677,4.97748049052397,2.841,4.47934782608696,2.662,0.828571428571429,2.429,0.457142857142857,1.984,0.685714285714286,2.741,2.494,"3","-"
"2023",3758,"Faculdade UNISUL de Florianópolis","","Faculdade","Privada com fins lucrativos",1366677,23,"ENFERMAGEM","Educação Presencial",4205407,"Florianópolis","SC",22,21,40.07619048,1.553000108,49.94285714,2.157500583,2.006,11,"0.523809524",-0.494111909,2.409,5.79499072356215,4.344,5.63769563769564,4.134,5.78968253968254,4.657,1,5,0.8,4,1,5,3.243,"4","-"
"2023",3758,"Faculdade UNISUL de Florianópolis","","Faculdade","Privada com fins lucrativos",1366882,28,"NUTRIÇÃO","Educação Presencial",4205407,"Florianópolis","SC",31,26,43.46538462,1.959774523,45.86538462,2.131459066,2.089,10,"0.384615385",-2.987856392,1.296,4.5250734861846,0.92,4.5142133586578,1.324,4.38950617283951,2.619,1,5,0.8,4,1,5,2.422,"3","-"
"2023",1918,"Centro Universitário Univinte","","Centro Universitário","Privada com fins lucrativos",1371522,6208,"ENGENHARIA DE PRODUÇÃO","Educação a Distância",4203956,"Capivari de Baixo","SC",14,13,40.74615385,1.162865274,27.53076923,1.667603763,1.541,2,"0.153846154",NA,NA,5.73776223776224,4.374,5.81015779092702,4.597,5.53846153846154,4.371,0.9375,4.271,0.5,2.5,0.9375,4.598,2.555,"3","-"
"2023",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375357,69,"TECNOLOGIA EM RADIOLOGIA","Educação a Distância",4209300,"Lages","SC",4,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.982456140350877,4.912,1,5,NA,"SC","-"
"2023",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1376052,5710,"ENGENHARIA CIVIL","Educação a Distância",4207502,"Indaial","SC",179,145,45.62827586,2.021087201,25.58413793,1.021364401,1.271,52,"0.35862069",-5.249777753,0.799,5.33216663333679,3.507,5.20516858872122,3.271,4.17035794183445,2.273,1,5,0.363636363636364,1.818,0.909090909090909,4.394,1.995,"3","-"
"2023",1472,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","UNIASSELVI","Centro Universitário","Privada com fins lucrativos",1376054,5902,"ENGENHARIA MECÂNICA","Educação a Distância",4207502,"Indaial","SC",106,75,44.55733333,1.916183535,26.82,0.981311587,1.215,22,"0.293333333",-0.697052861,2.042,5.22580552862071,3.237,5.21263845973148,3.36,4.14940476190476,2.433,1,5,0.375,1.875,0.875,4.063,2.39,"3","-"
"2023",3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","IFSC","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1376261,92,"TECNOLOGIA EM GESTÃO AMBIENTAL","Educação Presencial",4205704,"Garopaba","SC",26,22,56.68181818,3.745342249,52.35,3.427009443,3.507,19,"0.863636364",-0.081571009,2.115,5.1031746031746,2.919,5.14236319236319,2.936,4.74920634920635,3.228,0.972222222222222,4.697,0.444444444444444,2.222,0.805555555555556,3.056,2.803,"3","-"
"2023",80,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","UNIDAVI","Centro Universitário","Comunitária/Confessional",1377497,5902,"ENGENHARIA MECÂNICA","Educação Presencial",4214805,"Rio do Sul","SC",13,0,NA,NA,NA,NA,NA,0,NA,NA,NA,5.74314574314574,4.415,5.88942307692308,4.77,5.75,4.653,0.730769230769231,1.769,0.0769230769230769,0.385,0.384615384615385,0.385,NA,"SC","X"
"2023",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1377586,6411,"ENGENHARIA DE COMPUTAÇÃO I","Educação Presencial",4215802,"São Bento do Sul","SC",6,5,54.02,2.696053969,42.26,2.942582836,2.881,5,"1",1.201885456,2.78,5.20743145743146,3.198,5.35897435897436,3.698,5.34444444444444,3.99,0.846153846153846,3.51,0.423076923076923,2.115,1,5,3.029,"4","-"
"2023",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1377587,5814,"ENGENHARIA DE CONTROLE E AUTOMAÇÃO","Educação Presencial",4215802,"São Bento do Sul","SC",8,8,56.5125,3.338886711,45.1375,3.44957161,3.422,5,"0.625",2.181146552,3.456,5.07023239917977,2.847,5.13927738927739,3.279,4.61458333333333,2.854,0.818181818181818,2.475,0.318181818181818,1.591,1,5,3.142,"4","-"
"2023",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1379278,92,"TECNOLOGIA EM GESTÃO AMBIENTAL","Educação a Distância",4216602,"São José","SC",71,9,43.4,1.88096575,42,2.024126869,1.988,3,"0.333333333",0.359730353,2.519,5.00065284580855,2.681,5.06046404575816,2.739,4.59615384615385,3.012,1,5,0.4,2,1,5,2.743,"3","-"
"2023",1510,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","","Centro Universitário","Privada com fins lucrativos",1379282,91,"TECNOLOGIA EM GESTÃO HOSPITALAR","Educação a Distância",4216602,"São José","SC",68,32,46.684375,2.551023573,43.51875,1.996150362,2.135,7,"0.21875",-0.187324597,0.121,5.19398338067069,2.594,5.05443961902295,2.93,4.44010416666667,2.728,1,5,0.5,2.5,1,5,2.004,"3","-"
