"ano","codigo_da_ies","codigo_do_curso","nome_da_ies","nome_do_curso","conceito_enade","idd"
2022,1988,1405548,"CENTRO UNIVERSITARIO AVANTIS","TECNOLOGIA EM MARKETING",2.57,2.983661178
2022,1988,5000579,"CENTRO UNIVERSITARIO AVANTIS","DIREITO",2.137,2.420490985
2022,1988,59062,"CENTRO UNIVERSITARIO AVANTIS","ADMINISTRAÇÃO",2.118,1.146933852
2022,1988,98571,"CENTRO UNIVERSITARIO AVANTIS","CIÊNCIAS CONTÁBEIS",2.529,3.33523788
2022,2174,68429,"FACULDADE DE SANTA CATARINA","DIREITO",1.634,2.333228752
2022,2175,58896,"CENTRO UNIVERSITÁRIO DANTE","ADMINISTRAÇÃO",1.794,2.043282908
2022,2175,58903,"CENTRO UNIVERSITÁRIO DANTE","CIÊNCIAS CONTÁBEIS",2.428,1.779992676
2022,2175,85694,"CENTRO UNIVERSITÁRIO DANTE","PSICOLOGIA",2.395,3.008504497
2022,2175,92165,"CENTRO UNIVERSITÁRIO DANTE","DIREITO",1.426,1.617235082
2022,23095,1434956,"Instituto SOCIESC de Jaraguá do Sul","ADMINISTRAÇÃO",2.277,3.083285531
2022,2324,1303698,"Faculdade Anhanguera de São José-SC","PSICOLOGIA",1.864,1.97704407
2022,2324,73470,"Faculdade Anhanguera de São José-SC","ADMINISTRAÇÃO",1.964,1.987570874
2022,2324,85766,"Faculdade Anhanguera de São José-SC","DIREITO",1.906,2.039149681
2022,2369,115830,"INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO","ADMINISTRAÇÃO",1.986,2.050526617
2022,2369,1350724,"INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO","CIÊNCIAS CONTÁBEIS",2.738,2.913338362
2022,2462,1180776,"FACULDADE SÃO LUÍS","ADMINISTRAÇÃO",3.248,2.078418332
2022,2755,58980,"Centro Universitário Uniasselvi de Brusque","ADMINISTRAÇÃO",1.349,1.86334733
2022,2755,58987,"Centro Universitário Uniasselvi de Brusque","CIÊNCIAS CONTÁBEIS",1.238,1.074037558
2022,2766,105970,"FACULDADE EMPRESARIAL DE CHAPECÓ","CIÊNCIAS CONTÁBEIS",2.909,3.20329268
2022,2766,1389145,"FACULDADE EMPRESARIAL DE CHAPECÓ","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.04,3.63371939
2022,2766,67470,"FACULDADE EMPRESARIAL DE CHAPECÓ","ADMINISTRAÇÃO",3.077,3.057221934
2022,2896,1161219,"Centro Universitário SATC","PUBLICIDADE E PROPAGANDA",3.68,3.822231061
2022,2896,94973,"Centro Universitário SATC","JORNALISMO",3.418,2.264009784
2022,2903,1033573,"FACULDADE CONCÓRDIA","DIREITO",1.945,1.785781581
2022,2903,67919,"FACULDADE CONCÓRDIA","ADMINISTRAÇÃO",1.568,1.905777079
2022,2903,67923,"FACULDADE CONCÓRDIA","CIÊNCIAS CONTÁBEIS",2.126,2.353301371
2022,3151,1149767,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","DIREITO",2.719,2.484943254
2022,3151,1407394,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.27,2.245942725
2022,3151,1438361,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","ADMINISTRAÇÃO",2.061,1.710615766
2022,3151,17999,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","PSICOLOGIA",2.091,3.375822525
2022,3151,28741,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","JORNALISMO",3.115,2.831814417
2022,3151,3836,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","ADMINISTRAÇÃO",2.486,3.178061874
2022,3151,3837,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","CIÊNCIAS CONTÁBEIS",3.017,3.770452046
2022,3151,3840,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","DIREITO",1.883,2.303288421
2022,3151,3856,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","CIÊNCIAS ECONÔMICAS",1.309,1.742095954
2022,3151,51918,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","ADMINISTRAÇÃO",1.658,1.460200469
2022,3151,64937,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","PUBLICIDADE E PROPAGANDA",3.903,4.592963697
2022,3151,83545,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","CIÊNCIAS CONTÁBEIS",1.951,1.753730799
2022,3155,1259145,"FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL","TECNOLOGIA EM DESIGN DE MODA",1.929,1.660727999
2022,3162,1189018,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM GASTRONOMIA",4.079,4.904243534
2022,3162,1312315,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM DESIGN DE MODA",1.628,2.360951534
2022,3162,1330814,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM DESIGN DE MODA",2.883,3.554708845
2022,3162,1330818,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.809,1.490735265
2022,3162,1483743,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM DESIGN DE MODA",3.777,4.064948472
2022,3170,1388323,"FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS","DIREITO",3.967,2.694211894
2022,3170,5000187,"FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS","CIÊNCIAS CONTÁBEIS",3.008,2.743294161
2022,3170,99250,"FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS","ADMINISTRAÇÃO",2.627,1.955626213
2022,3437,1364799,"Faculdade UNISUL de Balneário Camboriú","PSICOLOGIA",1.569,2.709457225
2022,3437,83472,"Faculdade UNISUL de Balneário Camboriú","CIÊNCIAS CONTÁBEIS",1.446,1.991631711
2022,3437,84415,"Faculdade UNISUL de Balneário Camboriú","ADMINISTRAÇÃO",3.867,2.89562223
2022,3518,1405422,"Faculdade SOCIESC de Jaraguá do Sul","PSICOLOGIA",2.537,2.720176186
2022,3758,1386940,"Faculdade UNISUL de Florianópolis","DIREITO",2.447,2.550654477
2022,3758,17964,"Faculdade UNISUL de Florianópolis","ADMINISTRAÇÃO",4.753,3.087965816
2022,3840,103532,"CENTRO UNIVERSITÁRIO FACVEST","ADMINISTRAÇÃO",3.246,2.519335452
2022,3840,1375361,"CENTRO UNIVERSITÁRIO FACVEST","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",1.067,1.533676551
2022,3840,22023,"CENTRO UNIVERSITÁRIO FACVEST","JORNALISMO",2.893,2.148530572
2022,3840,51334,"CENTRO UNIVERSITÁRIO FACVEST","CIÊNCIAS CONTÁBEIS",2.074,2.625368808
2022,3840,53628,"CENTRO UNIVERSITÁRIO FACVEST","PSICOLOGIA",1.696,2.285116701
2022,3840,56382,"CENTRO UNIVERSITÁRIO FACVEST","DIREITO",2.144,2.296102727
2022,3948,5001319,"FACULDADE SENAC BLUMENAU","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.087,1.681004607
2022,3948,5001482,"FACULDADE SENAC BLUMENAU","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",1.916,1.648992719
2022,3948,5001484,"FACULDADE SENAC BLUMENAU","TECNOLOGIA EM DESIGN DE INTERIORES",3.214,3.95140695
2022,3948,5001485,"FACULDADE SENAC BLUMENAU","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.171,2.375746885
2022,3948,5001486,"FACULDADE SENAC BLUMENAU","TECNOLOGIA EM GASTRONOMIA",2.086,3.811750796
2022,3948,72175,"FACULDADE SENAC BLUMENAU","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.362,3.459666413
2022,4157,100870,"FACULDADE METROPOLITANA DE RIO DO SUL","ADMINISTRAÇÃO",1.435,0.321287671
2022,4163,1453202,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","TECNOLOGIA EM DESIGN DE INTERIORES",2.62,3.504508034
2022,4163,47791,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","ADMINISTRAÇÃO",2.244,2.016866957
2022,4163,62488,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","CIÊNCIAS CONTÁBEIS",2.165,2.289948048
2022,4163,84314,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","DIREITO",1.771,1.929326781
2022,4163,84317,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","PSICOLOGIA",1.462,2.019161064
2022,4294,110630,"FACULDADE SENAC JARAGUÁ DO SUL","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.898,3.203132188
2022,43,113291,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","CIÊNCIAS ECONÔMICAS",4.349,4.40096138
2022,43,117348,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","ADMINISTRAÇÃO PÚBLICA",3.602,4.786049043
2022,43,1287475,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","ADMINISTRAÇÃO PÚBLICA",3.311,4.74037777
2022,43,2532,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","ADMINISTRAÇÃO",4.843,4.390558675
2022,43,53596,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",4,3.488481503
2022,441,1140612,"UNIVERSIDADE DO CONTESTADO","ADMINISTRAÇÃO",1.978,2.898805216
2022,441,1141000,"UNIVERSIDADE DO CONTESTADO","CIÊNCIAS CONTÁBEIS",1.67,2.179072321
2022,441,1356209,"UNIVERSIDADE DO CONTESTADO","DIREITO",2.247,2.855762564
2022,441,1357954,"UNIVERSIDADE DO CONTESTADO","PSICOLOGIA",0.482,2.274509563
2022,441,21024,"UNIVERSIDADE DO CONTESTADO","DIREITO",1.654,1.839583434
2022,441,21025,"UNIVERSIDADE DO CONTESTADO","DIREITO",1.556,2.013185041
2022,441,21026,"UNIVERSIDADE DO CONTESTADO","DIREITO",1.84,1.920608045
2022,441,21027,"UNIVERSIDADE DO CONTESTADO","DIREITO",1.273,2.004288732
2022,441,21031,"UNIVERSIDADE DO CONTESTADO","PSICOLOGIA",2.142,2.634101174
2022,441,39103,"UNIVERSIDADE DO CONTESTADO","PSICOLOGIA",2.064,2.151995071
2022,441,39227,"UNIVERSIDADE DO CONTESTADO","DIREITO",1.588,2.177798337
2022,441,9107,"UNIVERSIDADE DO CONTESTADO","CIÊNCIAS CONTÁBEIS",1.952,1.79077422
2022,441,9108,"UNIVERSIDADE DO CONTESTADO","ADMINISTRAÇÃO",2.016,2.11621587
2022,441,9114,"UNIVERSIDADE DO CONTESTADO","CIÊNCIAS CONTÁBEIS",1.202,0.887391865
2022,441,9119,"UNIVERSIDADE DO CONTESTADO","ADMINISTRAÇÃO",1.44,1.845022475
2022,482,1512271,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM MARKETING",1.853,2.229439344
2022,482,1513865,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM GASTRONOMIA",1.828,2.365226437
2022,482,1516677,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","ADMINISTRAÇÃO",2.238,2.041983548
2022,482,1516678,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","CIÊNCIAS CONTÁBEIS",3.219,3.266892263
2022,482,1516679,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.401,2.751458947
2022,482,1517305,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM GESTÃO FINANCEIRA",1.743,2.906758101
2022,482,17936,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","DIREITO",2.203,1.728685172
2022,482,20312,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","CIÊNCIAS ECONÔMICAS",2.454,2.378552802
2022,482,20318,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","PSICOLOGIA",2.137,2.968652452
2022,482,21893,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM DESIGN DE MODA",2.419,2.839844905
2022,482,73289,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.892,4.065605552
2022,482,73293,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.334,1.821455303
2022,482,80284,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","ADMINISTRAÇÃO",2.873,2.89400861
2022,482,9898,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","ADMINISTRAÇÃO",3.257,3.045362592
2022,482,9899,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","CIÊNCIAS CONTÁBEIS",3.433,4.507584691
2022,494,10045,"UNIVERSIDADE DO SUL DE SANTA CATARINA","ADMINISTRAÇÃO",2.756,2.542976103
2022,494,10046,"UNIVERSIDADE DO SUL DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",1.878,1.106950266
2022,494,10058,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DIREITO",2.024,1.577373852
2022,494,10064,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DIREITO",1.571,1.207819043
2022,494,10078,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DIREITO",2.518,2.662120873
2022,494,110832,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM DESIGN DE MODA",2.37,3.648678533
2022,494,1291244,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM GASTRONOMIA",2.841,2.214928557
2022,494,1315419,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DIREITO",2.487,2.260588273
2022,494,1532966,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM LOGÍSTICA",3.139,2.683292675
2022,494,1540971,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM DESIGN GRÁFICO",2.586,2.01985073
2022,494,1541010,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM LOGÍSTICA",2.778,2.050595683
2022,494,19458,"UNIVERSIDADE DO SUL DE SANTA CATARINA","RELAÇÕES INTERNACIONAIS",2.051,2.707877873
2022,494,23639,"UNIVERSIDADE DO SUL DE SANTA CATARINA","PSICOLOGIA",2.131,2.503252626
2022,494,34968,"UNIVERSIDADE DO SUL DE SANTA CATARINA","JORNALISMO",2.675,2.560078469
2022,494,36243,"UNIVERSIDADE DO SUL DE SANTA CATARINA","PSICOLOGIA",3.277,3.059343178
2022,494,39242,"UNIVERSIDADE DO SUL DE SANTA CATARINA","PUBLICIDADE E PROPAGANDA",3.007,3.383260089
2022,494,39246,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DIREITO",2.625,2.552242861
2022,494,39279,"UNIVERSIDADE DO SUL DE SANTA CATARINA","PUBLICIDADE E PROPAGANDA",2.934,2.443937162
2022,494,5001286,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SERVIÇO SOCIAL",1.719,2.151380281
2022,494,67314,"UNIVERSIDADE DO SUL DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",1.923,2.540102892
2022,494,67455,"UNIVERSIDADE DO SUL DE SANTA CATARINA","RELAÇÕES INTERNACIONAIS",1.954,1.084268827
2022,494,67527,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SERVIÇO SOCIAL",2.771,2.7123914
2022,494,92211,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DIREITO",2.408,2.473105403
2022,494,95223,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TURISMO",2.629,2.627129404
2022,494,98886,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM MARKETING",2.73,1.60653401
2022,5036,1264305,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM LOGÍSTICA",2.942,2.480045839
2022,5036,1283114,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM DESIGN DE MODA",1.464,3.604973611
2022,5131,118572,"FACULDADE SENAC CAÇADOR","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.564,3.395303145
2022,5131,5001373,"FACULDADE SENAC CAÇADOR","TECNOLOGIA EM PROCESSOS GERENCIAIS",1.289,1.537774695
2022,5133,117240,"FACULDADE SENAC SÃO MIGUEL DO OESTE","TECNOLOGIA EM GESTÃO COMERCIAL",3.197,4.529888132
2022,5318,6730,"FACULDADE GUILHERME GUIMBALA","DIREITO",1.545,1.573536538
2022,5318,6732,"FACULDADE GUILHERME GUIMBALA","PSICOLOGIA",3.459,4.367023409
2022,5668,1303507,"FACULDADE ANHANGUERA DE JOINVILLE","PSICOLOGIA",2.283,2.756784921
2022,5668,1385535,"FACULDADE ANHANGUERA DE JOINVILLE","DIREITO",3.881,2.879246703
2022,5706,122406,"FACULDADE MUNICIPAL DE PALHOÇA","ADMINISTRAÇÃO",2.626,2.280182911
2022,585,116532,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","RELAÇÕES INTERNACIONAIS",4.123,3.684701767
2022,585,14213,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","ADMINISTRAÇÃO",4.381,5
2022,585,14219,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",3.254,2.588963968
2022,585,14220,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS ECONÔMICAS",3.48,3.5476394
2022,585,14222,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","JORNALISMO",4.576,4.39752416
2022,585,14223,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","DIREITO",4.465,3.026599927
2022,585,14240,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","SERVIÇO SOCIAL",4.128,4.488252387
2022,585,314238,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","PSICOLOGIA",3.84,2.906346882
2022,585,82368,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","SECRETARIADO EXECUTIVO",2.36,0
2022,645,1210671,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",3.348,2.399312926
2022,645,1390230,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","ADMINISTRAÇÃO",2.485,2.289510064
2022,645,1390324,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.795,1.451231765
2022,645,15130,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","ADMINISTRAÇÃO",3.185,3.361422935
2022,645,15132,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","CIÊNCIAS CONTÁBEIS",3.039,3.217890857
2022,645,38200,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","DIREITO",2.254,2.883908674
2022,76,1149888,"UNIVERSIDADE REGIONAL DE BLUMENAU","TECNOLOGIA EM COMÉRCIO EXTERIOR",3.478,4.081677766
2022,76,118200,"UNIVERSIDADE REGIONAL DE BLUMENAU","TECNOLOGIA EM MARKETING",3.445,3.158162716
2022,76,1267282,"UNIVERSIDADE REGIONAL DE BLUMENAU","JORNALISMO",4.394,4.577771929
2022,76,3658,"UNIVERSIDADE REGIONAL DE BLUMENAU","CIÊNCIAS ECONÔMICAS",2.934,3.054622488
2022,76,3659,"UNIVERSIDADE REGIONAL DE BLUMENAU","ADMINISTRAÇÃO",2.744,2.558289996
2022,76,3660,"UNIVERSIDADE REGIONAL DE BLUMENAU","CIÊNCIAS CONTÁBEIS",3.838,4.329190309
2022,76,3663,"UNIVERSIDADE REGIONAL DE BLUMENAU","DIREITO",2.803,2.371079509
2022,76,3672,"UNIVERSIDADE REGIONAL DE BLUMENAU","SERVIÇO SOCIAL",2.687,3.260550009
2022,76,3685,"UNIVERSIDADE REGIONAL DE BLUMENAU","PSICOLOGIA",2.366,2.096371876
2022,80,20046,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","ADMINISTRAÇÃO",3.476,3.34804927
2022,80,20048,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","DIREITO",2.589,2.963206404
2022,80,3776,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","ADMINISTRAÇÃO",2.907,3.479161637
2022,80,3777,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","CIÊNCIAS CONTÁBEIS",3.923,4.552799797
2022,80,37868,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","ADMINISTRAÇÃO",2.108,1.980242829
2022,80,37895,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","PSICOLOGIA",2.319,3.499676302
2022,80,67670,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","CIÊNCIAS ECONÔMICAS",2.127,2.52195305
2022,80,67673,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","DIREITO",2.91,3.019233415
2022,81,1185978,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","PUBLICIDADE E PROPAGANDA",2.157,1.572858686
2022,81,122912,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","TECNOLOGIA EM GESTÃO COMERCIAL",2.905,3.199420498
2022,81,1445474,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",4.129,3.982952979
2022,81,1445483,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","TECNOLOGIA EM MARKETING",4.179,3.693803899
2022,81,1484135,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS CONTÁBEIS",4.869,1.939802012
2022,81,1484137,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","ADMINISTRAÇÃO",4.26,2.631143078
2022,81,17876,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","ADMINISTRAÇÃO",3.721,3.527050994
2022,81,17944,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","DIREITO",3.421,3.699480633
2022,81,17947,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS CONTÁBEIS",2.625,1.873250923
2022,81,20986,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","DIREITO",2.151,2.300650388
2022,81,3797,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","ADMINISTRAÇÃO",2.087,1.445527661
2022,81,3798,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS CONTÁBEIS",2.399,1.816558608
2022,81,3800,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS ECONÔMICAS",2.216,2.05688729
2022,81,92245,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","PSICOLOGIA",2.629,2.42898878
2022,82,121108,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",2.896,2.894785727
2022,82,121179,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",2.587,3.364152512
2022,82,121183,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PSICOLOGIA",1.78,2.913905968
2022,82,121187,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DIREITO",2.17,2.252172481
2022,82,121360,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PSICOLOGIA",1.69,2.856332992
2022,82,1298914,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PSICOLOGIA",2.797,3.294960804
2022,82,1420183,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","TECNOLOGIA EM GESTÃO COMERCIAL",2.995,2.568286531
2022,82,1420184,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.892,2.88604208
2022,82,150073,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PSICOLOGIA",2.356,3.736852628
2022,82,17988,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DIREITO",3.914,4.771481737
2022,82,17992,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",3.713,4.072854643
2022,82,17994,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",2.858,3.149805791
2022,82,21985,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DIREITO",2.681,3.171777879
2022,82,35789,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PUBLICIDADE E PROPAGANDA",3.057,3.066092953
2022,82,3825,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",3.076,3.654773234
2022,82,3826,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",3.444,3.750290767
2022,82,3828,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DIREITO",2.773,3.088163971
2022,82,3831,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",2.206,2.169127209
2022,82,3833,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",2.348,1.979105153
2022,82,3835,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DIREITO",2.614,2.751251809
2022,82,3841,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",2.805,3.251410776
2022,82,3842,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",2.51,3.340510343
2022,82,3860,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PSICOLOGIA",2.573,2.860317715
2022,82,3861,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",3.219,3.616346005
2022,82,3862,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",3.378,3.86476777
2022,82,63880,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PSICOLOGIA",2.681,4.117331501
2022,82,69456,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS CONTÁBEIS",3.291,3.926206017
2022,82,72886,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","ADMINISTRAÇÃO",2.632,3.048904574
2022,82,80636,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DIREITO",3.498,4.111470803
2022,83,112016,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM DESIGN DE INTERIORES",1.509,2.394972958
2022,83,1204663,"UNIVERSIDADE DO VALE DO ITAJAÍ","PUBLICIDADE E PROPAGANDA",2.841,2.979187406
