"ano","codigo_da_area","area_de_avaliacao","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","no_de_concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","idd_.continuo.","idd_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2022",22,"CIÊNCIAS CONTÁBEIS",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375317,"Educação a Distância",4209300,"Lages","SC",13,9,1,0.111111111,NA,NA,"SC","X"
"2022",2,"DIREITO",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",56382,"Educação Presencial",4209300,"Lages","SC",18,17,13,0.764705882,-0.794682399,2.296102727,"3","-"
"2022",803,"JORNALISMO",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",22023,"Educação Presencial",4209300,"Lages","SC",5,3,3,1,-0.576533959,2.148530572,"3","-"
"2022",18,"PSICOLOGIA",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",53628,"Educação Presencial",4209300,"Lages","SC",15,15,12,0.8,-0.672383008,2.285116701,"3","X"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1524559,"Educação a Distância",4209300,"Lages","SC",3,2,0,0,NA,NA,"SC","-"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375361,"Educação a Distância",4209300,"Lages","SC",12,9,2,0.222222222,-1.661283848,1.533676551,"2","-"
"2022",87,"TECNOLOGIA EM GESTÃO FINANCEIRA",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1419964,"Educação a Distância",4209300,"Lages","SC",10,4,1,0.25,NA,NA,"SC","-"
"2022",106,"TECNOLOGIA EM GESTÃO PÚBLICA",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375384,"Educação a Distância",4209300,"Lages","SC",11,9,0,0,NA,NA,"SC","-"
"2022",94,"TECNOLOGIA EM LOGÍSTICA",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1375362,"Educação a Distância",4209300,"Lages","SC",7,5,0,0,NA,NA,"SC","-"
"2022",84,"TECNOLOGIA EM MARKETING",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1419965,"Educação a Distância",4209300,"Lages","SC",9,3,0,0,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1419966,"Educação a Distância",4209300,"Lages","SC",7,2,0,0,NA,NA,"SC","-"
"2022",103,"TECNOLOGIA EM DESIGN DE INTERIORES",3946,"FACULDADE SENAC TUBARÃO","","Faculdade","Privada sem fins lucrativos",5001368,"Educação Presencial",4218707,"Tubarão","SC",5,4,1,0.25,NA,NA,"SC","-"
"2022",103,"TECNOLOGIA EM DESIGN DE INTERIORES",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001484,"Educação Presencial",4209102,"Joinville","SC",14,13,4,0.307692308,1.487439099,3.95140695,"5","-"
"2022",88,"TECNOLOGIA EM GASTRONOMIA",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001486,"Educação Presencial",4209102,"Joinville","SC",16,10,2,0.2,3.819598949,3.811750796,"4","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001483,"Educação Presencial",4209102,"Joinville","SC",10,10,1,0.1,NA,NA,"SC","-"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001482,"Educação Presencial",4209102,"Joinville","SC",12,11,4,0.363636364,-1.470375062,1.648992719,"2","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",72175,"Educação Presencial",4202404,"Blumenau","SC",20,19,11,0.578947368,1.362227408,3.459666413,"4","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001319,"Educação Presencial",4214805,"Rio do Sul","SC",19,19,7,0.368421053,-0.537661353,1.681004607,"2","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001380,"Educação Presencial",4202909,"Brusque","SC",12,12,0,0,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001485,"Educação Presencial",4209102,"Joinville","SC",24,23,10,0.434782609,0.204431967,2.375746885,"3","-"
"2022",1,"ADMINISTRAÇÃO",4157,"FACULDADE METROPOLITANA DE RIO DO SUL","FAMESUL","Faculdade","Privada com fins lucrativos",100870,"Educação Presencial",4214805,"Rio do Sul","SC",19,17,7,0.411764706,-5.618518642,0.321287671,"1","-"
"2022",1,"ADMINISTRAÇÃO",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",47791,"Educação Presencial",4211702,"Orleans","SC",34,24,20,0.833333333,-0.713083684,2.016866957,"3","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",62488,"Educação Presencial",4211702,"Orleans","SC",35,29,23,0.793103448,-0.350443903,2.289948048,"3","X"
"2022",2,"DIREITO",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",84314,"Educação Presencial",4211702,"Orleans","SC",57,32,26,0.8125,-2.188548649,1.929326781,"2","-"
"2022",18,"PSICOLOGIA",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",84317,"Educação Presencial",4211702,"Orleans","SC",14,14,11,0.785714286,-1.583615661,2.019161064,"3","X"
"2022",103,"TECNOLOGIA EM DESIGN DE INTERIORES",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",1453202,"Educação Presencial",4211702,"Orleans","SC",7,6,6,1,1.049699578,3.504508034,"4","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",4294,"FACULDADE SENAC JARAGUÁ DO SUL","","Faculdade","Privada sem fins lucrativos",110630,"Educação Presencial",4208906,"Jaraguá do Sul","SC",11,11,3,0.272727273,1.088208767,3.203132188,"4","-"
"2022",1,"ADMINISTRAÇÃO",4495,"FACULDADE ANHANGUERA JARAGUÁ DO SUL","","Faculdade","Privada com fins lucrativos",1205760,"Educação Presencial",4208906,"Jaraguá do Sul","SC",2,0,0,NA,NA,NA,"SC","-"
"2022",2,"DIREITO",4495,"FACULDADE ANHANGUERA JARAGUÁ DO SUL","","Faculdade","Privada com fins lucrativos",1385536,"Educação Presencial",4208906,"Jaraguá do Sul","SC",1,1,0,0,NA,NA,"SC","-"
"2022",83,"TECNOLOGIA EM DESIGN DE MODA",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1283114,"Educação Presencial",4206900,"Ibirama","SC",11,9,2,0.222222222,1.707362871,3.604973611,"4","-"
"2022",94,"TECNOLOGIA EM LOGÍSTICA",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1264305,"Educação Presencial",4216206,"São Francisco do Sul","SC",42,18,9,0.5,0.124052767,2.480045839,"3","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",5131,"FACULDADE SENAC CAÇADOR","SENAC","Faculdade","Privada sem fins lucrativos",118572,"Educação Presencial",4203006,"Caçador","SC",29,28,7,0.25,1.29347738,3.395303145,"4","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",5131,"FACULDADE SENAC CAÇADOR","SENAC","Faculdade","Privada sem fins lucrativos",5001373,"Educação Presencial",4219309,"Videira","SC",25,24,10,0.416666667,-0.690653281,1.537774695,"2","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",5131,"FACULDADE SENAC CAÇADOR","SENAC","Faculdade","Privada sem fins lucrativos",5001376,"Educação Presencial",4213609,"Porto União","SC",13,12,0,0,NA,NA,"SC","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",5133,"FACULDADE SENAC SÃO MIGUEL DO OESTE","","Faculdade","Privada sem fins lucrativos",117240,"Educação Presencial",4217204,"São Miguel do Oeste","SC",9,9,5,0.555555556,4.771595449,4.529888132,"5","-"
"2022",2,"DIREITO",5318,"FACULDADE GUILHERME GUIMBALA","FGG","Faculdade","Privada sem fins lucrativos",6730,"Educação Presencial",4209102,"Joinville","SC",90,71,41,0.577464789,-3.540665702,1.573536538,"2","-"
"2022",18,"PSICOLOGIA",5318,"FACULDADE GUILHERME GUIMBALA","FGG","Faculdade","Privada sem fins lucrativos",6732,"Educação Presencial",4209102,"Joinville","SC",55,48,30,0.625,6.460766682,4.367023409,"5","X"
"2022",1,"ADMINISTRAÇÃO",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",48553,"Educação Presencial",4209102,"Joinville","SC",10,6,1,0.166666667,NA,NA,"SC","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",48142,"Educação Presencial",4209102,"Joinville","SC",2,1,0,0,NA,NA,"SC","X"
"2022",2,"DIREITO",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",1385535,"Educação Presencial",4209102,"Joinville","SC",4,4,2,0.5,1.421451769,2.879246703,"3","-"
"2022",18,"PSICOLOGIA",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",1303507,"Educação Presencial",4209102,"Joinville","SC",13,12,4,0.333333333,0.943674045,2.756784921,"3","X"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",108880,"Educação Presencial",4209102,"Joinville","SC",1,0,0,NA,NA,NA,"SC","-"
"2022",87,"TECNOLOGIA EM GESTÃO FINANCEIRA",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",57048,"Educação Presencial",4209102,"Joinville","SC",2,1,0,0,NA,NA,"SC","-"
"2022",1,"ADMINISTRAÇÃO",5706,"FACULDADE MUNICIPAL DE PALHOÇA","FMP","Faculdade","Pública Municipal",122406,"Educação Presencial",4211900,"Palhoça","SC",112,75,50,0.666666667,0.048708639,2.280182911,"3","-"
"2022",81,"RELAÇÕES INTERNACIONAIS",11604,"FACULDADE SANTA RITA DE CHAPECÓ","","Faculdade","Privada sem fins lucrativos",1009405,"Educação Presencial",4204202,"Chapecó","SC",4,4,3,0.75,-1.367643524,1.916786301,"2","-"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",11604,"FACULDADE SANTA RITA DE CHAPECÓ","","Faculdade","Privada sem fins lucrativos",1011254,"Educação Presencial",4204202,"Chapecó","SC",2,2,1,0.5,NA,NA,"SC","-"
"2022",101,"TEOLOGIA",14097,"FACULDADE REFIDIM","Refidim","Faculdade","Privada sem fins lucrativos",1290455,"Educação a Distância",4209102,"Joinville","SC",55,34,3,0.088235294,NA,NA,"SC","-"
"2022",101,"TEOLOGIA",14288,"FACULDADE CATÓLICA DE SANTA CATARINA","FACASC","Faculdade","Privada sem fins lucrativos",1086039,"Educação Presencial",4205407,"Florianópolis","SC",17,17,0,0,NA,NA,"SC","-"
"2022",1,"ADMINISTRAÇÃO",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",9098,"Educação Presencial",4203006,"Caçador","SC",21,17,10,0.588235294,4.794366656,3.920534785,"4","-"
"2022",1,"ADMINISTRAÇÃO",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",9124,"Educação Presencial",4205506,"Fraiburgo","SC",7,5,4,0.8,0.204405116,2.333999896,"3","-"
"2022",1,"ADMINISTRAÇÃO",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1445882,"Educação a Distância",4203006,"Caçador","SC",16,7,0,0,NA,NA,"SC","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",9103,"Educação Presencial",4203006,"Caçador","SC",21,21,9,0.428571429,1.692373245,3.465916839,"4","X"
"2022",22,"CIÊNCIAS CONTÁBEIS",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1446082,"Educação a Distância",4203006,"Caçador","SC",8,6,0,0,NA,NA,"SC","X"
"2022",2,"DIREITO",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",21023,"Educação Presencial",4203006,"Caçador","SC",76,67,31,0.462686567,4.438969641,3.673263326,"4","-"
"2022",2,"DIREITO",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1358038,"Educação Presencial",4205506,"Fraiburgo","SC",28,27,19,0.703703704,3.3179758,3.378289847,"4","-"
"2022",18,"PSICOLOGIA",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",21030,"Educação Presencial",4203006,"Caçador","SC",29,27,16,0.592592593,2.553257097,3.226563616,"4","X"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1214446,"Educação a Distância",4203006,"Caçador","SC",8,5,1,0.2,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1446093,"Educação a Distância",4203006,"Caçador","SC",12,7,0,0,NA,NA,"SC","-"
"2022",1,"ADMINISTRAÇÃO",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",5000376,"Educação Presencial",4204202,"Chapecó","SC",120,94,85,0.904255319,4.826354829,3.9315916,"4","-"
"2022",1,"ADMINISTRAÇÃO",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",1150540,"Educação Presencial",4209102,"Joinville","SC",23,19,8,0.421052632,1.273668883,2.703594337,"3","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",1150547,"Educação Presencial",4209102,"Joinville","SC",31,27,21,0.777777778,1.631207285,3.430706023,"4","X"
"2022",2,"DIREITO",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",5001156,"Educação Presencial",4209102,"Joinville","SC",86,50,36,0.72,1.471139294,2.892321264,"3","-"
"2022",101,"TEOLOGIA",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",1152853,"Educação Presencial",4209102,"Joinville","SC",4,2,0,0,NA,NA,"SC","-"
"2022",1,"ADMINISTRAÇÃO",17277,"Faculdade  SENAC Criciúma","Senac Criciúma","Faculdade","Privada sem fins lucrativos",1364863,"Educação Presencial",4204608,"Criciúma","SC",9,7,4,0.571428571,0.185416993,2.32743659,"3","-"
"2022",83,"TECNOLOGIA EM DESIGN DE MODA",17277,"Faculdade  SENAC Criciúma","Senac Criciúma","Faculdade","Privada sem fins lucrativos",5001361,"Educação Presencial",4204608,"Criciúma","SC",16,16,8,0.5,-2.613223159,1.734678373,"2","-"
"2022",88,"TECNOLOGIA EM GASTRONOMIA",17277,"Faculdade  SENAC Criciúma","Senac Criciúma","Faculdade","Privada sem fins lucrativos",5001495,"Educação Presencial",4204608,"Criciúma","SC",12,12,4,0.333333333,-0.860001075,2.143169287,"3","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",17277,"Faculdade  SENAC Criciúma","Senac Criciúma","Faculdade","Privada sem fins lucrativos",5000997,"Educação Presencial",4204608,"Criciúma","SC",8,8,2,0.25,0.760180776,2.896034809,"3","-"
"2022",88,"TECNOLOGIA EM GASTRONOMIA",17777,"FACULDADE SENAC CONCÓRDIA","","Faculdade","Privada sem fins lucrativos",5001426,"Educação Presencial",4204301,"Concórdia","SC",8,7,0,0,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",17777,"FACULDADE SENAC CONCÓRDIA","","Faculdade","Privada sem fins lucrativos",1208775,"Educação Presencial",4204301,"Concórdia","SC",13,13,8,0.615384615,1.513534357,3.601318859,"4","-"
"2022",87,"TECNOLOGIA EM GESTÃO FINANCEIRA",22578,"FACULDADE CENSUPEG","","Faculdade","Privada com fins lucrativos",1416851,"Educação a Distância",4209102,"Joinville","SC",28,24,2,0.083333333,NA,NA,"SC","-"
"2022",1,"ADMINISTRAÇÃO",23095,"Instituto SOCIESC de Jaraguá do Sul","SOCIESC","Faculdade","Privada com fins lucrativos",1434956,"Educação Presencial",4208906,"Jaraguá do Sul","SC",13,12,7,0.583333333,2.372143293,3.083285531,"4","-"
"2023",5,"MEDICINA VETERINÁRIA",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1103036,"Educação Presencial",4201307,"Araquari","SC",42,37,34,0.918918918918919,3.58889557411125,3.51051388230557,"4","-"
"2023",17,"AGRONOMIA",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1419755,"Educação Presencial",4201307,"Araquari","SC",24,24,24,1,-1.13338085737179,2.13871241719182,"3","-"
"2023",6411,"ENGENHARIA DE COMPUTAÇÃO I",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",1133610,"Educação Presencial",4201406,"Araranguá","SC",50,38,35,0.921052631578947,3.27488094632387,3.61079644530128,"4","-"
"2023",23,"ENFERMAGEM",13717,"FACULDADES DO VALE DO ARARANGUA - FVA","FVA","Faculdade","Privada com fins lucrativos",1321715,"Educação Presencial",4201406,"Araranguá","SC",9,9,7,0.777777777777778,0.653361235185331,2.69594899946937,"3","-"
"2023",36,"FISIOTERAPIA",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",1126962,"Educação Presencial",4201406,"Araranguá","SC",64,59,57,0.966101694915254,0.955148785255559,2.77549616942455,"3","-"
"2023",12,"MEDICINA",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",5001427,"Educação Presencial",4201406,"Araranguá","SC",46,46,44,0.956521739130435,2.58062146816094,3.1549853614376,"4","-"
"2023",21,"ARQUITETURA E URBANISMO",83,"UNIVERSIDADE DO VALE DO ITAJAÍ","UNIVALI","Universidade","Comunitária/Confessional",3948,"Educação Presencial",4202008,"Balneário Camboriú","SC",111,102,80,0.784313725490196,3.85281682088054,4.33192721311424,"5","-"
"2023",55,"BIOMEDICINA",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1473844,"Educação Presencial",4202008,"Balneário Camboriú","SC",33,25,16,0.64,-2.78440635641286,1.665132492844,"2","-"
"2023",55,"BIOMEDICINA",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1473845,"Educação a Distância",4202008,"Balneário Camboriú","SC",88,61,13,0.213114754098361,-4.69137103876607,1.24121114274362,"2","-"
"2023",95,"TECNOLOGIA EM ESTÉTICA E COSMÉTICA",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1491453,"Educação a Distância",4202008,"Balneário Camboriú","SC",17,16,4,0.25,2.24227807015998,3.2112210101041,"4","-"
"2023",5806,"ENGENHARIA ELÉTRICA",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1491460,"Educação a Distância",4202008,"Balneário Camboriú","SC",9,7,1,0.142857142857143,NA,NA,"SC","-"
"2023",5710,"ENGENHARIA CIVIL",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1491463,"Educação a Distância",4202008,"Balneário Camboriú","SC",22,19,9,0.473684210526316,-4.00890026159449,1.1323491521634,"2","-"
"2023",21,"ARQUITETURA E URBANISMO",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1491474,"Educação a Distância",4202008,"Balneário Camboriú","SC",19,15,7,0.466666666666667,-1.67784748885804,1.92429370841447,"2","-"
"2023",28,"NUTRIÇÃO",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1491557,"Educação a Distância",4202008,"Balneário Camboriú","SC",43,42,5,0.119047619047619,NA,NA,"SC","-"
"2023",21,"ARQUITETURA E URBANISMO",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1139576,"Educação Presencial",4202008,"Balneário Camboriú","SC",51,43,38,0.883720930232558,-0.713709560320023,2.34400654034545,"3","-"
"2023",6,"ODONTOLOGIA",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1168617,"Educação Presencial",4202008,"Balneário Camboriú","SC",66,61,44,0.721311475409836,-2.73596814523262,1.75163284870202,"2","-"
"2023",5710,"ENGENHARIA CIVIL",1988,"CENTRO UNIVERSITARIO AVANTIS","UNIAVAN","Centro Universitário","Privada com fins lucrativos",1205693,"Educação Presencial",4202008,"Balneário Camboriú","SC",36,32,22,0.6875,-1.36723734654918,1.84183664050206,"2","-"
