ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,sigla_da_uf,no_de_cursos_com_cpc_no_trienio,alfa_(proporcao_de_graduacao),conceito_medio_de_graduacao,beta_(proporcao_de_mestrado_equivalente),conceito_medio_de_mestrado,gama_(proporcao_de_doutorandos_-_equivalente),conceito_medio_do_doutorado,igc_(continuo),igc_(faixa),(observacao),entidade_beneficiente_de_assistencia_social_(cebas)
2022,15351,Faculdade CESURG Marau,0,Faculdade,Privada com fins lucrativos,RS,3,1.0,2.7071,0.0,0.0,0.0,0.0,2.7071,3,1,-
2022,15357,Faculdade Presidente Antônio Carlos de Ubá,0,Faculdade,Privada sem fins lucrativos,MG,9,1.0,2.606964241,,,,,2.606964241,3,2,-
2022,15383,FACULDADE PARA O DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA,FADESA,Faculdade,Privada com fins lucrativos,PA,4,1.0,1.9182,0.0,0.0,0.0,0.0,1.9182,2,1,-
2022,15401,Faculdade FIPECAFI,FIPECAFI,Faculdade,Privada sem fins lucrativos,SP,5,0.8964,3.7252,0.1036,4.5,0.0,0.0,3.8055,4,1,-
2022,15410,Faculdade de Ciencias Humanas e Sociais de Serra Talhada,FACHUSST,Faculdade,Especial,PE,1,1.0,3.1279,0.0,0.0,0.0,0.0,3.1279,4,1,-
2022,15428,Faculdade UNIRB - NATAL,F. UNIRB,Faculdade,Privada sem fins lucrativos,RN,1,1.0,2.02030708,,,,,2.02030708,3,2,-
2022,15433,FACULDADE CATÓLICA DE MATO GROSSO,FACC-MT,Faculdade,Privada sem fins lucrativos,MT,3,1.0,1.5388,0.0,0.0,0.0,0.0,1.5388,2,1,-
2022,15450,Faculdade Única de Ipatinga,FUNIP,Faculdade,Privada com fins lucrativos,MG,22,1.0,2.124,0.0,0.0,0.0,0.0,2.124,3,1,-
2022,15451,Faculdade de Direito de Ipatinga,FADIPA,Faculdade,Privada sem fins lucrativos,MG,1,1.0,2.4478,0.0,0.0,0.0,0.0,2.4478,3,1,-
2022,15452,CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO,UNA,Centro Universitário,Privada com fins lucrativos,MG,17,1.0,3.039,0.0,0.0,0.0,0.0,3.039,4,1,-
2022,15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,0,Faculdade,Privada sem fins lucrativos,MG,10,1.0,2.150736819,,,,,2.150736819,3,2,-
2022,15467,Faculdade Presidente Antônio Carlos de Visconde do Rio Branco,0,Faculdade,Privada sem fins lucrativos,MG,1,1.0,1.795,0.0,0.0,0.0,0.0,1.795,2,1,-
2022,15468,Faculdade Presidente Antônio Carlos de Leopoldina,0,Faculdade,Privada sem fins lucrativos,MG,3,1.0,2.064212601,,,,,2.064212601,3,2,-
2022,15497,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,UNILAB,Universidade,Pública Federal,CE,18,0.902237613,3.284533272,0.097762387,4.139372822,,,3.368104427,4,2,-
2022,15504,FACULDADE IRECÊ,FAI,Faculdade,Privada com fins lucrativos,BA,2,1.0,2.262122359,,,,,2.262122359,3,2,-
2022,15507,"Instituto Federal de Educação, Ciência e Tecnologia do Acre",IFAC,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,AC,10,0.9583,2.4945,0.0417,4.0,0.0,0.0,2.5573,3,1,-
2022,15508,Centro de Ensino Unificado do Piauí,CEUPI,Faculdade,Privada sem fins lucrativos,PI,6,1.0,2.706748546,,,,,2.706748546,3,2,-
2022,15520,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL",IFMS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,MS,9,0.9494,2.7156,0.0506,4.0,0.0,0.0,2.7807,3,1,-
2022,15522,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ",IFAP,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,AP,8,0.9599,2.3073,0.0401,4.0,0.0,0.0,2.3751,3,1,-
2022,15526,FACULDADE UNIRB CEARÁ,FGNF,Faculdade,Privada com fins lucrativos,CE,3,1.0,2.3913,0.0,0.0,0.0,0.0,2.3913,3,1,-
2022,15576,Faculdade de Tecnologia de Mogi das Cruzes,FATEC-MC,Faculdade,Pública Estadual,SP,4,1.0,2.975701878,,,,,2.975701878,4,2,-
2022,15581,Faculdade de Tecnologia de São José dos Campos - Jessen Vidal,FATECSJCAMPOS,Faculdade,Pública Estadual,SP,2,1.0,2.8231,0.0,0.0,0.0,0.0,2.8231,3,1,-
2022,15639,Faculdade de Tecnologia de Itaquaquecetuba,Fatec Itaqua,Faculdade,Pública Estadual,SP,2,1.0,3.05794837,,,,,3.05794837,4,2,-
2022,15669,FACULDADE DE CIÊNCIAS EXATAS DE GARANHUNS,FACEG,Faculdade,Especial,PE,1,1.0,2.5991,0.0,0.0,0.0,0.0,2.5991,3,1,-
2022,15680,Fatec Cruzeiro - Prof. Waldomiro May,0,Faculdade,Pública Estadual,SP,2,1.0,2.9908,0.0,0.0,0.0,0.0,2.9908,4,1,-
2022,15682,Faculdade de Tecnologia de Piracicaba,Fatec Piracicaba,Faculdade,Pública Estadual,SP,1,1.0,3.381639998,,,,,3.381639998,4,2,-
2022,15688,FACULDADE DE TECONOLOGIA DA ZONA SUL,FATEC ZONASUL,Faculdade,Pública Estadual,SP,3,1.0,2.9775,0.0,0.0,0.0,0.0,2.9775,4,1,-
2022,15689,Faculdade de Tecnologia de Bauru,FATEC,Faculdade,Pública Estadual,SP,1,1.0,2.7247,0.0,0.0,0.0,0.0,2.7247,3,1,-
2022,15693,Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende,Fatec - Itapetininga,Faculdade,Pública Estadual,SP,4,1.0,2.653458356,,,,,2.653458356,3,2,-
2022,15695,Faculdade de Tecnologia Dom Amaury Castanho,Fatec Itu,Faculdade,Pública Estadual,SP,3,1.0,2.6126,0.0,0.0,0.0,0.0,2.6126,3,1,-
2022,15696,Faculdade de Tecnologia de Sertãozinho,FATEC SERTÃOZINH,Faculdade,Pública Estadual,SP,1,1.0,2.6414,0.0,0.0,0.0,0.0,2.6414,3,1,-
2022,15708,Faculdade de Tecnologia Dr. Thomaz Novelino,FATEC Franca,Faculdade,Pública Estadual,SP,2,1.0,2.988827263,,,,,2.988827263,4,2,-
2022,15709,Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar,Fatec Osasco,Faculdade,Pública Estadual,SP,2,1.0,2.5849,0.0,0.0,0.0,0.0,2.5849,3,1,-
2022,15714,Fatec Arthur Azevedo - Mogi Mirim,FATECMM,Faculdade,Pública Estadual,SP,1,1.0,2.4801,0.0,0.0,0.0,0.0,2.4801,3,1,-
2022,15715,FACULDADE DE TECNOLOGIA PROFESSOR ANTÔNIO SEABRA,FATEC LINS,Faculdade,Pública Estadual,SP,3,1.0,2.778459492,,,,,2.778459492,3,2,-
2022,15745,Faculdade de Tecnologia de São Caetano do Sul,FATEC SCS,Faculdade,Pública Estadual,SP,2,1.0,2.84,0.0,0.0,0.0,0.0,2.84,3,1,-
2022,15746,Faculdade de Tecnologia do Ipiranga,FATECIPI,Faculdade,Pública Estadual,SP,3,1.0,2.7972,0.0,0.0,0.0,0.0,2.7972,3,1,-
2022,15752,Faculdade de Tecnologia de Guarulhos,FATEC GR,Faculdade,Pública Estadual,SP,2,1.0,3.820348733,,,,,3.820348733,4,2,-
2022,15753,FACULDADE DE TECNOLOGIA NILO DE STÉFANI - JABOTICABAL,FATEC JBL,Faculdade,Pública Estadual,SP,1,1.0,3.3836,0.0,0.0,0.0,0.0,3.3836,4,1,-
2022,15757,Faculdade de Tecnologia de Barueri,Fatec Barueri,Faculdade,Pública Estadual,SP,4,1.0,3.108873734,,,,,3.108873734,4,2,-
2022,15769,Faculdade de Tecnologia de Jales,Fatec Jales,Faculdade,Pública Estadual,SP,3,1.0,3.161313071,,,,,3.161313071,4,2,-
2022,15784,Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia,Fatec Marilia,Centro Universitário,Pública Estadual,SP,1,1.0,3.1752,0.0,0.0,0.0,0.0,3.1752,4,1,-
2022,15793,Faculdade de Tecnologia de São Sebastião,Fatec SS,Faculdade,Pública Estadual,SP,2,1.0,2.481,0.0,0.0,0.0,0.0,2.481,3,1,-
2022,15803,FACULDADE DE TECNOLOGIA DE TATUÍ - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO,FATEC TATUÍ,Faculdade,Pública Estadual,SP,2,1.0,2.12,0.0,0.0,0.0,0.0,2.12,3,1,-
2022,15839,FACULDADE PITÁGORAS UNOPAR DE JOÃO PESSOA,0,Faculdade,Privada com fins lucrativos,PB,1,1.0,2.9944,0.0,0.0,0.0,0.0,2.9944,4,1,-
2022,15859,Faculdade Católica Paulista,FACAP,Faculdade,Privada sem fins lucrativos,SP,15,1.0,2.5961,0.0,0.0,0.0,0.0,2.5961,3,1,-
2022,15894,SOBRESP - Faculdade de Ciências da Saúde,SOBRESP,Faculdade,Privada com fins lucrativos,RS,2,1.0,2.7897,0.0,0.0,0.0,0.0,2.7897,3,1,-
2022,15922,Faculdade FABAD,0,Faculdade,Privada sem fins lucrativos,SP,1,1.0,1.7221,0.0,0.0,0.0,0.0,1.7221,2,1,-
2022,15980,FG Faculdade Global,FG,Faculdade,Privada com fins lucrativos,RS,1,1.0,2.4444,0.0,0.0,0.0,0.0,2.4444,3,1,-
2022,16010,FACULDADE DE ENSINO SUPERIOR DE LINHARES,FACELI,Faculdade,Pública Municipal,ES,3,1.0,2.8957,0.0,0.0,0.0,0.0,2.8957,3,1,-
2022,16194,Faculdade Gran Tietê,FGT,Faculdade,Privada com fins lucrativos,SP,6,1.0,2.6697,0.0,0.0,0.0,0.0,2.6697,3,1,-
2022,16245,FACULDADE ESCOLA DE NEGÓCIOS EXCELLENCE,FAENE,Faculdade,Privada com fins lucrativos,MA,2,1.0,2.0653,0.0,0.0,0.0,0.0,2.0653,3,1,-
2022,16395,Faculdade de Tecnologia de Carapicuiba,FATEC,Faculdade,Pública Estadual,SP,2,1.0,2.4338,0.0,0.0,0.0,0.0,2.4338,3,1,-
2022,16410,Faculdade de Tecnologia de Catanduva,FATEC Catanduva,Faculdade,Pública Estadual,SP,2,1.0,3.012518838,,,,,3.012518838,4,2,-
2022,16525,FACULDADE DUARTE COELHO,FDC,Faculdade,Privada com fins lucrativos,PE,1,1.0,2.0392,0.0,0.0,0.0,0.0,2.0392,3,1,-
2022,16543,Faculdade Metropolitana do Estado de São Paulo,FAMEESP,Faculdade,Privada com fins lucrativos,SP,2,1.0,3.0916,0.0,0.0,0.0,0.0,3.0916,4,1,-
2022,16559,FACULDADE SÃO FRANCISCO DO CEARÁ,FASC,Faculdade,Privada com fins lucrativos,CE,2,1.0,2.0246,0.0,0.0,0.0,0.0,2.0246,3,1,-
2022,16759,FACULDADE DE CIÊNCIAS MÉDICAS E JURÍDICA,FABIC,Faculdade,Privada sem fins lucrativos,TO,3,1.0,1.18272973,,,,,1.18272973,2,2,-
2022,16782,Faculdade Mário Quintana,FAMAQUI,Faculdade,Privada com fins lucrativos,RS,3,1.0,2.2109,0.0,0.0,0.0,0.0,2.2109,3,1,-
2022,16864,Faculdade Cultura Inglesa,FCI,Faculdade,Privada sem fins lucrativos,SP,1,1.0,3.4526,0.0,0.0,0.0,0.0,3.4526,4,1,-
2022,16894,Faculdade Internacional de São Luís,ISL,Faculdade,Privada com fins lucrativos,MA,2,1.0,2.2781,0.0,0.0,0.0,0.0,2.2781,3,1,-
2022,16898,FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA AMAZÔNIA,FAM,Faculdade,Privada com fins lucrativos,PA,2,1.0,2.81,0.0,0.0,0.0,0.0,2.81,3,1,-
2022,16914,Faculdade Leonardo da Vinci - Santa Catarina,0,Faculdade,Privada com fins lucrativos,SC,5,1.0,2.7473,0.0,0.0,0.0,0.0,2.7473,3,1,-
2022,16918,FACULDADE CATÓLICA DE FEIRA DE SANTANA,0,Faculdade,Privada sem fins lucrativos,BA,2,1.0,2.4934,0.0,0.0,0.0,0.0,2.4934,3,1,-
2022,16934,Faculdade Méliès,Melies,Faculdade,Privada com fins lucrativos,SP,0,,0.0,0.0,0.0,0.0,0.0,,SC,2,-
2022,16943,FACULDADE UNINASSAU PARNAMIRIM,0,Faculdade,Privada com fins lucrativos,RN,4,1.0,2.4285,0.0,0.0,0.0,0.0,2.4285,3,1,-
2022,17014,CENTRO SUPERIOR DE ESTUDOS JURÍDICOS CARLOS DRUMMOND DE ANDRADE,CSEJCDA,Faculdade,Privada sem fins lucrativos,SP,1,1.0,2.1926,0.0,0.0,0.0,0.0,2.1926,3,1,-
2022,17115,FACULDADE TRÊS MARIAS,FTM,Faculdade,Privada com fins lucrativos,PB,9,1.0,2.226847623,,,,,2.226847623,3,2,-
2022,17118,Faculdade do Norte de Mato Grosso,AJES,Faculdade,Privada com fins lucrativos,MT,2,1.0,2.295878368,,,,,2.295878368,3,2,-
2022,17138,Centro Universitário - Católica de Santa Catarina em Joinville,Católica em Joinvile,Centro Universitário,Privada sem fins lucrativos,SC,11,1.0,3.097789834,,,,,3.097789834,4,2,-
2022,17224,Faculdade Cesmac do Sertão,CESMAC Sertão,Faculdade,Privada sem fins lucrativos,AL,2,1.0,2.578951481,,,,,2.578951481,3,2,-
2022,17226,Faculdade Cesmac do Agreste,CESMAC Agreste,Faculdade,Privada sem fins lucrativos,AL,1,1.0,2.5591,0.0,0.0,0.0,0.0,2.5591,3,1,-
2022,17277,Faculdade  SENAC Criciúma,Senac Criciúma,Faculdade,Privada sem fins lucrativos,SC,4,1.0,2.3218,0.0,0.0,0.0,0.0,2.3218,3,1,-
2022,17284,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE SÃO LUÍS,0,Centro Universitário,Privada sem fins lucrativos,MA,9,1.0,2.4663,0.0,0.0,0.0,0.0,2.4663,3,1,-
2022,17288,Faculdade Teológica Betânia,FATEBE,Faculdade,Privada sem fins lucrativos,PR,1,1.0,3.233331323,,,,,3.233331323,4,2,-
2022,17289,Faculdade Uriel de Almeida Leitão,0,Faculdade,Privada com fins lucrativos,MG,1,1.0,2.615517972,,,,,2.615517972,3,2,-
2022,17326,FACULDADE GIANNA BERETTA,0,Faculdade,Privada com fins lucrativos,MA,1,1.0,2.2006,0.0,0.0,0.0,0.0,2.2006,3,1,-
2022,17348,Faculdade Alis de Itabirito,0,Faculdade,Privada sem fins lucrativos,MG,3,1.0,3.0826,0.0,0.0,0.0,0.0,3.0826,4,1,-
2022,17352,Faculdade de Educação Memorial Adelaide Franco,FEMAF,Faculdade,Privada com fins lucrativos,MA,2,1.0,1.7308,0.0,0.0,0.0,0.0,1.7308,2,1,-
2022,17355,Faculdade de Educação em Ciências da Saúde,FECS,Faculdade,Privada sem fins lucrativos,SP,1,1.0,3.5062,0.0,0.0,0.0,0.0,3.5062,4,1,-
2022,17394,FACULDADE 05 DE JULHO,F5,Faculdade,Privada sem fins lucrativos,CE,2,1.0,3.139374175,,,,,3.139374175,4,2,X
2022,17400,Faculdade Menino Deus,FAMED,Faculdade,Privada com fins lucrativos,RS,1,1.0,1.0635,0.0,0.0,0.0,0.0,1.0635,2,1,-
2022,17401,Faculdade de Tecnologia CNA,FATECNA,Faculdade,Privada sem fins lucrativos,DF,2,1.0,2.595703938,,,,,2.595703938,3,2,-
2022,17403,FACULDADE ARI DE SÁ,FAS,Faculdade,Privada com fins lucrativos,CE,5,1.0,3.434785097,,,,,3.434785097,4,2,-
2022,17405,FACULDADE AFONSO MAFRENSE,FAM,Faculdade,Privada com fins lucrativos,PI,1,1.0,1.644218075,,,,,1.644218075,2,2,-
2022,17420,FACULDADE CESUMAR DE PONTA GROSSA,FAC-CESUMAR,Faculdade,Privada com fins lucrativos,PR,8,1.0,3.187664187,,,,,3.187664187,4,2,-
2022,17433,FACULDADE SANTO AGOSTINHO DE VITÓRIA DA CONQUISTA,FASAVIC,Faculdade,Privada com fins lucrativos,BA,3,1.0,2.1378,0.0,0.0,0.0,0.0,2.1378,3,1,-
2022,17438,Faculdade Católica Cavanis do Sudoeste do Pará,FCCSPA,Faculdade,Privada sem fins lucrativos,PA,2,1.0,2.0669,0.0,0.0,0.0,0.0,2.0669,3,1,-
2022,17487,Faculdade Metropolitana do Marajó,FAMMA,Faculdade,Privada com fins lucrativos,PA,1,1.0,1.6433,0.0,0.0,0.0,0.0,1.6433,2,1,-
2022,17499,FACULDADE VIDAL,FAVILI,Faculdade,Privada com fins lucrativos,CE,2,1.0,2.755,0.0,0.0,0.0,0.0,2.755,3,1,-
2022,17553,Faculdades FAMEP Unidade Lago da Pedra - MA,0,Faculdade,Privada com fins lucrativos,MA,1,1.0,1.5132,0.0,0.0,0.0,0.0,1.5132,2,1,-
2022,17558,Faculdade Santo André,FASA,Faculdade,Privada sem fins lucrativos,RO,1,1.0,2.4916,0.0,0.0,0.0,0.0,2.4916,3,1,-
2022,17563,FACULDADE DE TECNOLOGIA COESP,FCOESP,Faculdade,Privada com fins lucrativos,PB,1,1.0,2.9512,0.0,0.0,0.0,0.0,2.9512,4,1,-
2022,17590,Faculdade ISAE BRASIL,ISAE,Faculdade,Privada sem fins lucrativos,PR,0,,0.0,0.0,0.0,0.0,0.0,,SC,2,-
2022,17593,Faculdade de Botucatu,FDB,Faculdade,Privada com fins lucrativos,SP,4,1.0,2.1028,0.0,0.0,0.0,0.0,2.1028,3,1,-
2022,17598,FACULDADE PROF. WLADEMIR DOS SANTOS,WLASAN,Faculdade,Privada com fins lucrativos,SP,1,1.0,3.7865,0.0,0.0,0.0,0.0,3.7865,4,1,-
2022,17608,Faculdade de Educação Paulistana,FAEP,Faculdade,Privada sem fins lucrativos,SP,1,1.0,2.0963,0.0,0.0,0.0,0.0,2.0963,3,1,-
2022,17628,Faculdade do Maciço do Baturité,FMB,Faculdade,Privada com fins lucrativos,CE,9,1.0,2.1137,0.0,0.0,0.0,0.0,2.1137,3,1,-
2022,17632,Faculdade CESUMAR de Londrina,FAC-CESUMAR,Faculdade,Privada com fins lucrativos,PR,4,1.0,3.021,0.0,0.0,0.0,0.0,3.021,4,1,-
2022,17662,Faculdade Galileu,FG,Faculdade,Privada com fins lucrativos,SP,8,1.0,3.2449,0.0,0.0,0.0,0.0,3.2449,4,1,-
2022,17666,FACULDADE ANHANGUERA UNIDADE PARAGOMINAS,0,Faculdade,Privada com fins lucrativos,PA,1,1.0,2.998705633,,,,,2.998705633,4,2,-
2022,17667,FACULDADE ANHANGUERA UNIDADE PARAUAPEBAS,0,Faculdade,Privada com fins lucrativos,PA,1,1.0,2.5544,0.0,0.0,0.0,0.0,2.5544,3,1,-
2022,17670,Faculdade de Quixeramobim,UniQ,Faculdade,Privada com fins lucrativos,CE,1,1.0,1.7861,0.0,0.0,0.0,0.0,1.7861,2,1,-
2022,17674,Faculdade de Educação de São Mateus,0,Faculdade,Privada com fins lucrativos,MA,2,1.0,1.654084039,,,,,1.654084039,2,2,-
2022,17680,FACULDADE EVANGÉLICA DE SENADOR CANEDO,FESCAN,Faculdade,Privada sem fins lucrativos,,1,1.0,2.4879,0.0,0.0,0.0,0.0,2.4879,3,1,X
2022,17688,FACULDADE FADAM,FADAM,Faculdade,Privada com fins lucrativos,CE,1,1.0,1.8527,0.0,0.0,0.0,0.0,1.8527,2,1,-
2022,17715,FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO,FACESP,Faculdade,Privada com fins lucrativos,PE,2,1.0,1.7107,0.0,0.0,0.0,0.0,1.7107,2,1,-
2022,17731,FACULDADE SESI-SP DE EDUCAÇÃO,FASESP,Faculdade,Privada sem fins lucrativos,SP,2,1.0,3.7012,0.0,0.0,0.0,0.0,3.7012,4,1,-
2022,17738,Faculdade Cesgranrio,FACESGRANRIO,Faculdade,Privada sem fins lucrativos,RJ,1,0.416666667,3.622799316,0.583333333,4.5,,,4.134499715,5,2,-
2022,17758,Faculdades FAMEP Unidade Euclides da Cunha - BA,FAEC,Faculdade,Privada com fins lucrativos,BA,1,1.0,1.6824,0.0,0.0,0.0,0.0,1.6824,2,1,-
2022,17775,Faculdade de Ciências da Saúde de Serra Talhada,FACISST,Faculdade,Especial,PE,2,1.0,1.5631,0.0,0.0,0.0,0.0,1.5631,2,1,-
2022,17777,FACULDADE SENAC CONCÓRDIA,0,Faculdade,Privada sem fins lucrativos,SC,2,1.0,2.734842544,,,,,2.734842544,3,2,-
2022,17854,Centro Universitário Unifecaf,FECAF,Faculdade,Privada com fins lucrativos,SP,19,1.0,2.9441,0.0,0.0,0.0,0.0,2.9441,3,1,-
2022,17874,Faculdade de Educação Superior de Tangará da Serra,FAEST,Faculdade,Privada com fins lucrativos,MT,1,1.0,1.8847,0.0,0.0,0.0,0.0,1.8847,2,1,-
2022,17875,Faculdade Católica de Belém,FACBEL,Faculdade,Privada sem fins lucrativos,PA,1,1.0,2.9323,0.0,0.0,0.0,0.0,2.9323,3,1,-
2022,17876,FACULDADE ESPÍRITO SANTO,FAES,Faculdade,Privada sem fins lucrativos,BA,1,1.0,2.2999,0.0,0.0,0.0,0.0,2.2999,3,1,-
2022,17889,FACULDADE IBG,IBG,Faculdade,Privada com fins lucrativos,MT,1,1.0,1.898,0.0,0.0,0.0,0.0,1.898,2,1,-
2022,17902,FACULDADE ESAMC JUNDIAÍ,ESAMC,Faculdade,Privada com fins lucrativos,SP,1,1.0,1.869161855,,,,,1.869161855,2,2,-
2022,17928,Faculdade Aliança Educacional do Estado de São Paulo,0,Faculdade,Privada com fins lucrativos,SP,4,1.0,2.1492,0.0,0.0,0.0,0.0,2.1492,3,1,-
2022,17982,Faculdade Rhema,FACUR,Faculdade,Privada com fins lucrativos,PR,2,1.0,2.4804,0.0,0.0,0.0,0.0,2.4804,3,1,-
2022,18009,Faculdade BSSP,0,Faculdade,Privada com fins lucrativos,GO,1,1.0,1.4847,0.0,0.0,0.0,0.0,1.4847,2,1,-
2022,18019,Faculdade do Educador,FEDUC,Faculdade,Privada sem fins lucrativos,SP,1,1.0,2.9517,0.0,0.0,0.0,0.0,2.9517,4,1,-
2022,18023,FACULDADE UNINASSAU PETROLINA,0,Faculdade,Privada com fins lucrativos,PE,7,1.0,2.901701987,,,,,2.901701987,3,2,-
2022,18025,FACULDADE DE EDUCAÇÃO SUPERIOR DE CHAPECÓ,FACESC,Faculdade,Privada com fins lucrativos,SC,1,1.0,0.9263,0.0,0.0,0.0,0.0,0.9263,1,1,-
2022,18034,Centro de Ensino Superior Riograndense,CESURG,Faculdade,Privada com fins lucrativos,RS,4,1.0,2.4683,0.0,0.0,0.0,0.0,2.4683,3,1,-
2022,18048,Faculdade Vértix Trirriense,FVT,Faculdade,Privada com fins lucrativos,RJ,2,1.0,2.4792,0.0,0.0,0.0,0.0,2.4792,3,1,-
2022,18049,Faculdade de Tecnologia de Taubaté,FATEC TAUBATÉ,Faculdade,Pública Estadual,SP,2,1.0,2.6756,0.0,0.0,0.0,0.0,2.6756,3,1,-
2022,18051,Faculdades de Ciências e Tecnologia do Nordeste LTDA,FACINE,Faculdade,Privada com fins lucrativos,CE,4,1.0,3.1149,0.0,0.0,0.0,0.0,3.1149,4,1,-
2022,18065,CISNE - FACULDADE DE QUIXADÁ,CFQ,Faculdade,Privada com fins lucrativos,CE,3,1.0,2.1033,0.0,0.0,0.0,0.0,2.1033,3,1,-
2022,18073,Faculdade Fasipe Cuiabá,FFC,Faculdade,Privada com fins lucrativos,MT,2,1.0,2.0599,0.0,0.0,0.0,0.0,2.0599,3,1,-
2022,18077,Faculdade Cosmopolita,0,Faculdade,Privada com fins lucrativos,PA,2,1.0,2.7456,0.0,0.0,0.0,0.0,2.7456,3,1,-
2022,18114,Faculdade Fasipe Mato Grosso,FFMT,Faculdade,Privada com fins lucrativos,MT,3,1.0,1.9437,0.0,0.0,0.0,0.0,1.9437,2,1,-
2022,18133,Faculdade Unida de Campinas Goiânia - FACUNICAMPS GOIÂNIA,FACUNICAMPS,Faculdade,Privada com fins lucrativos,GO,6,1.0,3.9392,0.0,0.0,0.0,0.0,3.9392,4,1,-
2022,18148,FACULDADE CONHECIMENTO & CIÊNCIA,FCC,Faculdade,Privada com fins lucrativos,PA,1,1.0,2.239,,,,,2.239,3,2,-
2022,18165,Fundação Universidade Virtual do Estado de São Paulo,UNIVESP,Universidade,Pública Estadual,SP,7,1.0,2.8367,0.0,0.0,0.0,0.0,2.8367,3,1,-
2022,18211,FACULDADE UNINASSAU CABO,0,Faculdade,Privada com fins lucrativos,PE,4,1.0,3.0881,0.0,0.0,0.0,0.0,3.0881,4,1,-
2022,18253,FACULDADE VALE DO AÇO,FAVALE,Faculdade,Privada com fins lucrativos,MA,2,1.0,2.1148,0.0,0.0,0.0,0.0,2.1148,3,1,-
2022,18258,FACULDADE UNIFICADA DO ESTADO DE SÃO PAULO,FAUESP,Faculdade,Privada com fins lucrativos,SP,1,1.0,3.1788,0.0,0.0,0.0,0.0,3.1788,4,1,-
2022,18267,FACULDADE INTEGRADA DE GESTÃO E MEIO AMBIENTE,FACIGMA,Faculdade,Privada com fins lucrativos,PE,1,1.0,1.4215,0.0,0.0,0.0,0.0,1.4215,2,1,-
2022,18288,Faculdade Latino-americana,FLAM,Faculdade,Privada sem fins lucrativos,SP,2,1.0,3.1317,0.0,0.0,0.0,0.0,3.1317,4,1,-
2022,18296,Faculdade AGES de Tucano,Faculdade AGES,Faculdade,Privada com fins lucrativos,BA,6,1.0,2.8417,0.0,0.0,0.0,0.0,2.8417,3,1,-
2022,18440,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,UNIFESSPA,Universidade,Pública Federal,PA,14,0.7012,3.1099,0.2988,4.3344,0.0,0.0,3.4758,4,1,-
2022,18454,Faculdade Una de Sete Lagoas,Unaset,Faculdade,Privada com fins lucrativos,MG,5,1.0,2.6348,0.0,0.0,0.0,0.0,2.6348,3,1,-
2022,18492,Universidade Estadual do Paraná,UNESPAR,Universidade,Pública Estadual,PR,57,0.9063,3.0246,0.0937,4.2047,0.0,0.0,3.1351,4,1,-
2022,18506,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,UFOB,Universidade,Pública Federal,BA,24,0.9182,3.2442,0.0809,4.1835,0.0009,5.0,3.3218,4,1,-
2022,18526,FACULDADE DE OSASCO,FCO,Faculdade,Privada com fins lucrativos,SP,1,1.0,2.6805,0.0,0.0,0.0,0.0,2.6805,3,1,-
2022,18623,FACULDADE DE ESTUDOS SUPERIORES DO MARANHÃO,FESCEMP,Faculdade,Privada com fins lucrativos,MA,2,1.0,1.9671,0.0,0.0,0.0,0.0,1.9671,3,1,-
2022,18625,Faculdade Anhanguera De Vitória Da Conquista,0,Faculdade,Privada com fins lucrativos,BA,0,,0.0,0.0,0.0,0.0,0.0,,SC,2,-
2022,18631,FACULDADE DO VALE DO RIO ARINOS,AJES,Faculdade,Privada com fins lucrativos,MT,1,1.0,1.932126786,,,,,1.932126786,2,2,-
2022,18636,Faculdade da Região Sisaleira,FARESI,Faculdade,Privada com fins lucrativos,BA,3,1.0,2.5373,0.0,0.0,0.0,0.0,2.5373,3,1,-
2022,18639,Faculdade Pitágoras de Bacabal,0,Faculdade,Privada com fins lucrativos,MA,2,1.0,2.851,0.0,0.0,0.0,0.0,2.851,3,1,-
2022,18643,FACULDADE UNINASSAU MARACANAÚ,0,Faculdade,Privada com fins lucrativos,CE,3,1.0,3.3344,0.0,0.0,0.0,0.0,3.3344,4,1,-
